pointid,grid_code,X,Y,directSolarSummer,directSolarWinter,rugged_clip,jaxa_dem,NEW_jaxa_clip,Slope_NEW_DEM,Aspect_NEW_DEM,Current_Bio_1,Current_Bio12,Current_YFRW_SDM
60,1.3333334,507464.047300003468990,-3431033.695800000801682,359.2492371,84.6103058,37.4833298,305,321,23.2689857,106.8536606,18.0830002,232.0000000,0.922220387174623
61,10.0000000,507494.968500003218651,-3431033.695800000801682,387.5258179,84.4258804,30.4466743,302,309,13.7195482,122.5536957,18.0830002,232.0000000,0.922220387174623
62,1.6666666,507525.889700002968311,-3431033.695800000801682,392.4946899,103.9258118,25.9036674,308,303,1.2569852,149.7742767,18.0830002,232.0000000,0.922220387174623
63,0.0000000,507309.441299997270107,-3431064.617000000551343,366.7873230,80.5392609,22.4944439,401,408,4.3068972,258.2311401,18.0830002,232.0000000,0.922220387174623
64,1.0000000,507433.126100003719330,-3431064.617000000551343,351.2633972,101.1502228,53.1695404,336,338,32.9003448,89.8034515,18.0830002,232.0000000,0.922220387174623
65,6.0000000,507464.047300003468990,-3431064.617000000551343,369.0462952,103.0674973,40.1497192,304,320,24.9216423,90.5180817,18.0830002,232.0000000,0.922220387174623
66,0.0000000,507494.968500003218651,-3431064.617000000551343,381.1948547,112.5417099,27.4408455,306,305,7.8069534,86.2462006,18.0830002,232.0000000,0.922220387174623
67,9.0000000,507525.889700002968311,-3431064.617000000551343,366.2336426,130.4934540,29.3428020,320,304,16.8670483,311.6286926,18.0830002,232.0000000,0.922220387174623
68,0.0000000,507278.520099997520447,-3431095.538200000301003,393.5857544,115.3826523,29.0860786,408,405,10.8377600,284.3808594,18.0830002,232.0000000,0.922220387174623
69,0.0000000,507309.441299997270107,-3431095.538200000301003,343.7918701,83.0235138,27.6947651,393,408,14.8592367,114.0833511,18.0830002,232.0000000,0.922220387174623
70,19.0000000,507464.047300003468990,-3431095.538200000301003,371.7968140,91.6623154,39.3319206,304,320,23.2065144,96.0367584,18.0830002,232.0000000,0.922220387174623
71,0.0000000,507494.968500003218651,-3431095.538200000301003,364.1990356,101.3147964,26.3628521,306,304,3.0524967,89.3259811,18.0830002,232.0000000,0.922220387174623
72,5.4285712,507525.889700002968311,-3431095.538200000301003,352.5188904,94.3057785,30.3315010,318,310,21.7841759,284.0254517,18.0830002,232.0000000,0.922220387174623
73,27.5000000,507556.810900002717972,-3431095.538200000301003,365.3612976,97.3738327,51.7300682,341,330,32.0548515,285.8576355,18.0830002,232.0000000,0.922220387174623
74,0.0000000,507587.732100002467632,-3431095.538200000301003,381.9790344,111.1581955,59.1692505,355,353,31.1183758,295.2247620,18.0830002,232.0000000,0.922220387174623
75,0.0000000,507618.653300002217293,-3431095.538200000301003,394.8293762,134.3957977,51.9230194,370,368,24.7357273,307.9206848,18.0830002,232.0000000,0.922220387174623
76,0.0000000,507649.574500001966953,-3431095.538200000301003,404.0789185,124.1200409,38.5875626,380,375,17.9847755,312.0242004,18.0830002,232.0000000,0.922220387174623
77,0.0000000,507309.441299997270107,-3431126.459400000050664,340.0251770,96.5613327,31.0000000,392,405,21.0741882,101.3528900,18.0830002,232.0000000,0.922220387174623
78,1.6666666,507340.362499997019768,-3431126.459400000050664,326.1524963,92.0051346,50.2095604,368,386,33.4572487,102.8615646,18.0830002,232.0000000,0.922220387174623
79,0.0000000,507371.283699996769428,-3431126.459400000050664,326.8320312,81.4728241,55.5787735,349,362,34.0765152,109.5330887,18.0830002,232.0000000,0.922220387174623
80,3.3333333,507433.126100003719330,-3431126.459400000050664,345.2105713,75.0682297,48.0520554,308,330,29.7810287,115.6675568,18.0830002,232.0000000,0.922220387174623
81,0.0000000,507464.047300003468990,-3431126.459400000050664,372.0958862,90.3414764,35.9444008,303,315,19.8044338,111.3864594,18.0830002,232.0000000,0.922220387174623
82,0.5555556,507494.968500003218651,-3431126.459400000050664,352.9487305,100.0276718,21.7485638,305,304,4.0877500,134.5093994,18.0830002,232.0000000,0.922220387174623
83,7.5000000,507525.889700002968311,-3431126.459400000050664,340.8363037,98.9782104,35.9026451,314,309,25.1374378,264.5619202,18.0830002,232.0000000,0.922220387174623
84,0.0000000,507556.810900002717972,-3431126.459400000050664,356.4554749,104.2423248,53.4415550,339,329,34.7563057,267.1285706,18.0830002,232.0000000,0.922220387174623
85,11.0000000,507587.732100002467632,-3431126.459400000050664,382.3268127,119.0219879,51.4587212,361,350,31.9785042,271.2619934,18.0830002,232.0000000,0.922220387174623
86,0.0000000,507618.653300002217293,-3431126.459400000050664,403.5238953,130.6546478,34.1174431,384,367,20.8604527,281.2637634,18.0830002,232.0000000,0.922220387174623
87,0.0000000,507649.574500001966953,-3431126.459400000050664,407.8410645,117.7745819,16.2480774,379,377,8.2536774,299.4045410,18.0830002,232.0000000,0.922220387174623
88,0.0000000,507340.362499997019768,-3431157.380599999800324,337.2204895,99.5452499,50.0998993,373,384,33.1496239,92.2923508,18.0830002,232.0000000,0.922220387174623
89,0.0000000,507371.283699996769428,-3431157.380599999800324,332.5665588,93.6586914,54.9363251,353,360,35.1085930,93.6215057,18.0830002,232.0000000,0.922220387174623
90,0.0000000,507402.204899996519089,-3431157.380599999800324,341.7973328,85.5031738,52.1727905,330,338,33.0016937,100.1440811,18.0830002,232.0000000,0.922220387174623
91,0.3750000,507433.126100003719330,-3431157.380599999800324,363.0602722,86.7852859,44.6766167,304,319,26.2462254,109.6767426,18.0830002,232.0000000,0.922220387174623
92,0.6666667,507464.047300003468990,-3431157.380599999800324,378.3551025,96.4832077,29.0344620,302,307,13.3227091,116.2468109,18.0830002,232.0000000,0.922220387174623
93,0.0000000,507494.968500003218651,-3431157.380599999800324,343.4247131,104.7787704,17.7200451,305,303,7.0947371,204.1523132,18.0830002,232.0000000,0.922220387174623
94,0.0000000,507525.889700002968311,-3431157.380599999800324,333.0260620,108.6882553,41.3279572,321,309,27.8991032,274.9515991,18.0830002,232.0000000,0.922220387174623
95,0.0000000,507587.732100002467632,-3431157.380599999800324,391.2661133,120.4480515,55.0363503,371,355,32.7425575,283.6929321,18.0830002,232.0000000,0.922220387174623
96,1.0000000,507649.574500001966953,-3431157.380599999800324,392.6967773,93.5027618,22.0907211,382,384,2.6277494,319.2910461,18.0830002,232.0000000,0.922220387174623
97,0.2500000,507371.283699996769428,-3431188.301799999549985,326.5910034,91.4169769,57.0526085,355,362,36.2345581,90.8860397,18.0830002,232.0000000,0.922220387174623
98,0.0000000,507402.204899996519089,-3431188.301799999549985,340.6787109,89.4085388,58.1979370,328,336,35.7134476,92.8345947,18.0830002,232.0000000,0.922220387174623
99,0.0000000,507433.126100003719330,-3431188.301799999549985,369.2476196,96.5073929,42.7083130,302,314,24.3624477,98.7578354,18.0830002,232.0000000,0.922220387174623
100,0.0833333,507464.047300003468990,-3431188.301799999549985,381.7013855,102.7311554,20.7364407,301,303,6.2644711,111.9997635,18.0830002,232.0000000,0.922220387174623
101,0.0000000,507494.968500003218651,-3431188.301799999549985,340.7326965,110.3402405,19.7484169,308,303,14.2245121,277.7159424,18.0830002,232.0000000,0.922220387174623
102,0.0000000,507525.889700002968311,-3431188.301799999549985,339.0957642,112.5944824,47.5078926,327,312,31.7253609,282.0113831,18.0830002,232.0000000,0.922220387174623
103,0.1666667,507556.810900002717972,-3431188.301799999549985,369.5122375,110.1516342,62.7056618,353,338,37.5299149,282.3313904,18.0830002,232.0000000,0.922220387174623
104,0.0000000,507587.732100002467632,-3431188.301799999549985,384.5904846,104.3223190,55.2991867,372,365,28.0304680,279.9007568,18.0830002,232.0000000,0.922220387174623
105,0.0000000,507494.968500003218651,-3431219.222999999299645,346.5639648,111.1256714,32.1091881,315,303,21.1154194,288.2594604,18.0830002,232.0000000,0.922220387174623
106,0.1666667,507525.889700002968311,-3431219.222999999299645,357.0656738,112.6835175,53.0565720,341,319,33.3546982,283.3906250,18.0830002,232.0000000,0.922220387174623
107,1.0000000,502825.868000000715256,-3431775.804500000551343,399.8769226,172.1348419,35.7351379,418,418,19.5822029,329.2344971,17.8081245,261.0000000,0.660032903450470
108,4.5000000,502856.789200000464916,-3431775.804500000551343,406.6662292,171.0047607,34.3947678,431,425,21.2107048,339.1609802,17.8081245,261.0000000,0.660032903450470
109,0.0000000,502856.789200000464916,-3431806.725700000301003,414.1859741,152.5725861,45.2106171,447,448,19.5218296,345.6355896,17.8081245,261.0000000,0.660032903450470
110,0.0000000,502887.710400000214577,-3431806.725700000301003,410.7712708,143.4606628,32.4807625,439,445,14.1928215,16.0202827,17.8081245,261.0000000,0.660032903450470
111,1.0000000,502856.789200000464916,-3431837.646900000050664,407.8540039,117.1718140,28.9136639,450,455,1.1047603,329.3415527,17.8081245,261.0000000,0.660032903450470
112,0.5000000,502887.710400000214577,-3431837.646900000050664,406.6437073,123.1875076,17.8325539,444,449,8.4965897,76.2686615,17.8081245,261.0000000,0.660032903450470
113,0.0000000,502918.631599999964237,-3431837.646900000050664,406.5918579,124.8360367,13.5277491,436,441,6.7510409,76.2776642,17.8081245,261.0000000,0.660032903450470
114,0.0000000,502856.789200000464916,-3431868.568099999800324,402.2475586,104.0807114,14.4222050,447,447,7.9836850,175.8547668,17.8081245,261.0000000,0.660032903450470
115,0.5000000,502918.631599999964237,-3431868.568099999800324,413.6615601,127.4944458,11.7898264,439,442,5.6149650,85.2926178,17.8081245,261.0000000,0.660032903450470
116,0.0000000,502764.025600001215935,-3431899.489299999549985,410.5347900,122.4930649,9.5393925,444,439,3.4521527,301.2896423,17.8081245,261.0000000,0.660032903450470
117,0.0000000,502794.946800000965595,-3431899.489299999549985,409.0956116,118.3816757,12.4899960,445,439,1.9557844,275.7532043,17.8081245,261.0000000,0.660032903450470
118,0.0000000,502825.868000000715256,-3431899.489299999549985,406.9091797,113.3526993,12.2882061,442,440,1.1008888,204.1614990,17.8081245,261.0000000,0.660032903450470
119,0.0000000,502887.710400000214577,-3431899.489299999549985,411.3986816,124.6539459,6.9282031,444,443,0.9668091,177.6101227,17.8081245,261.0000000,0.660032903450470
120,0.0000000,502918.631599999964237,-3431899.489299999549985,414.3630676,133.1862946,8.4261494,441,443,4.8188777,52.8916893,17.8081245,261.0000000,0.660032903450470
121,0.0000000,502764.025600001215935,-3431930.410499999299645,413.3240051,131.8675995,8.8881941,444,443,5.5983896,333.6313782,17.8081245,261.0000000,0.660032903450470
122,0.0000000,502794.946800000965595,-3431930.410499999299645,413.6036987,132.2880096,10.5356541,447,445,5.5571122,343.5539246,17.8081245,261.0000000,0.660032903450470
123,0.0000000,502825.868000000715256,-3431930.410499999299645,412.4284973,127.7606125,8.2462111,444,444,4.9136562,7.5946107,17.8081245,261.0000000,0.660032903450470
124,0.0000000,505175.878899998962879,-3432579.755599999800324,390.9404297,89.9074783,22.4499435,424,417,7.9832063,278.5066528,18.0830002,232.0000000,0.477120869001833
125,8.2500000,505206.800099998712540,-3432579.755599999800324,376.7925110,73.2554626,37.1348877,427,435,8.9904547,259.6571350,18.0830002,232.0000000,0.477120869001833
126,0.0000000,505114.036499999463558,-3432610.676799999549985,390.9812317,103.8537445,20.1494408,424,428,13.5212288,75.0456085,18.0830002,232.0000000,0.477120869001833
127,0.0000000,505144.957699999213219,-3432610.676799999549985,392.5611572,96.6061172,13.7840490,417,422,8.5597496,91.3889465,18.0830002,232.0000000,0.477120869001833
128,0.0000000,505175.878899998962879,-3432610.676799999549985,385.9130554,83.5167084,20.0000000,411,418,10.8333750,194.8314056,18.0830002,232.0000000,0.477120869001833
